order_id,user_id,order_value,items_count,hour,day_of_week,payment_mode,outside_city_center,risky_cancel_rate,fraud_label,high_value_order,late_night_order
ORD107476,U8709,126.23,5,13,3,UPI,0,0,0,0,0
ORD107477,U2936,464.74,4,13,6,UPI,1,1,1,0,0
ORD107478,U4091,50.86,3,12,0,UPI,1,0,0,0,0
ORD107479,U1968,313.97,6,16,2,WALLET,0,0,0,0,0
ORD107480,U8297,286.53,6,16,0,COD,0,0,0,0,0
ORD107481,U4203,957.04,4,21,0,COD,0,0,0,0,0
ORD107482,U7499,490.94,9,17,0,COD,0,0,0,0,0
ORD107483,U6173,510.41,6,2,6,UPI,0,0,1,0,1
ORD107484,U1889,1516.28,9,20,1,WALLET,1,0,0,1,0
ORD107485,U9984,2018.8,2,15,6,WALLET,1,0,0,1,0
ORD107486,U8382,529.78,6,18,6,CARD,1,0,0,0,0
ORD107487,U4531,369.07,4,5,0,COD,0,0,0,0,0
ORD107488,U1801,468.14,2,22,5,UPI,0,0,0,0,1
ORD107489,U9234,240.99,5,5,4,COD,0,1,1,0,0
ORD107490,U4349,2189.28,3,17,2,WALLET,0,0,0,1,0
ORD107491,U9005,610.43,6,8,1,COD,0,0,0,0,0
ORD107492,U4201,171.95,8,17,4,COD,0,0,0,0,0
ORD107493,U1349,29.75,4,5,2,CARD,0,0,0,0,0
ORD107494,U1583,22.88,4,8,6,UPI,1,0,0,0,0
ORD107495,U4377,114.65,5,17,1,CARD,0,0,0,0,0
ORD107496,U7028,132.58,6,15,6,COD,0,0,0,0,0
ORD107497,U8694,268.11,7,23,2,CARD,0,0,0,0,1
ORD107498,U7196,120.94,6,22,3,UPI,0,0,0,0,1
ORD107499,U8083,498.36,7,12,2,UPI,0,0,0,0,0
ORD107500,U4401,118.66,9,10,3,UPI,0,0,0,0,0
ORD107501,U4185,104.05,4,7,6,CARD,0,0,0,0,0
ORD107502,U6285,318.61,1,23,3,UPI,0,0,0,0,1
ORD107503,U7772,1097.62,9,16,5,COD,1,1,1,1,0
ORD107504,U9490,315.84,7,8,2,UPI,0,0,0,0,0
ORD107505,U4347,267.09,4,5,6,UPI,1,0,0,0,0
ORD107506,U1788,431.49,8,0,6,COD,1,0,1,0,1
ORD107507,U5945,148.67,7,0,3,COD,0,0,1,0,1
ORD107508,U3889,218.04,2,12,5,UPI,0,0,0,0,0
ORD107509,U6273,120.29,1,6,1,COD,0,0,0,0,0
ORD107510,U4272,424.09,9,9,3,COD,0,0,0,0,0
ORD107511,U6234,597.65,7,17,0,CARD,0,0,0,0,0
ORD107512,U7902,559.97,1,5,1,COD,0,0,0,0,0
ORD107513,U8612,147.06,4,12,6,COD,0,0,0,0,0
ORD107514,U3492,756.26,5,4,5,UPI,1,0,1,0,1
ORD107515,U7745,147.83,5,20,1,UPI,0,0,0,0,0
ORD107516,U5240,81.44,5,14,1,COD,1,0,0,0,0
ORD107517,U3322,215.24,3,11,6,WALLET,0,0,0,0,0
ORD107518,U6298,455.33,5,21,0,UPI,0,0,0,0,0
ORD107519,U2861,76.58,4,10,0,COD,0,0,0,0,0
ORD107520,U7620,522.19,5,7,0,COD,1,0,0,0,0
ORD107521,U5047,994.14,7,4,0,UPI,1,0,1,0,1
ORD107522,U8581,173.46,5,7,5,COD,0,1,1,0,0
ORD107523,U8320,299.11,8,4,0,WALLET,0,0,1,0,1
ORD107524,U2098,129.59,8,9,5,COD,0,0,0,0,0
ORD107525,U6247,224.13,3,14,5,UPI,0,1,1,0,0
ORD107526,U2734,11.11,5,5,4,CARD,0,0,0,0,0
ORD107527,U5663,1537.06,4,23,6,CARD,0,0,0,1,1
ORD107528,U6909,268.83,5,17,4,COD,0,0,0,0,0
ORD107529,U4416,777.64,8,22,0,UPI,1,0,0,0,1
ORD107530,U7302,76.95,4,2,5,COD,1,0,1,0,1
ORD107531,U8593,836.6,5,8,1,CARD,0,0,0,0,0
ORD107532,U1680,983.58,7,9,3,UPI,1,0,0,0,0
ORD107533,U9163,628.47,3,6,3,COD,0,0,0,0,0
ORD107534,U3070,1167.6,6,18,4,UPI,0,0,0,1,0
ORD107535,U7668,91.48,9,23,0,COD,1,1,1,0,1
ORD107536,U9001,323.59,4,1,2,COD,0,0,1,0,1
ORD107537,U3191,483.94,4,7,3,UPI,1,0,0,0,0
ORD107538,U9859,453.41,6,6,6,COD,0,0,0,0,0
ORD107539,U8586,986.79,6,4,6,WALLET,1,0,1,0,1
ORD107540,U9872,121.48,3,3,5,COD,1,0,1,0,1
ORD107541,U3846,96.58,1,10,6,UPI,0,0,0,0,0
ORD107542,U3463,146.1,3,9,5,WALLET,1,0,0,0,0
ORD107543,U7837,1110.73,8,0,3,COD,1,0,1,1,1
ORD107544,U5922,1415.34,8,3,1,COD,0,1,1,1,1
ORD107545,U5392,421.56,6,21,3,COD,0,0,0,0,0
ORD107546,U4183,347.95,7,5,4,WALLET,1,0,0,0,0
ORD107547,U4167,464.92,2,17,6,CARD,0,1,1,0,0
ORD107548,U3997,478.96,9,12,0,COD,1,0,0,0,0
ORD107549,U7521,93.35,3,12,0,COD,0,1,1,0,0
ORD107550,U4227,579.84,2,0,5,WALLET,0,0,1,0,1
ORD107551,U7564,301.06,5,3,3,UPI,1,0,1,0,1
ORD107552,U3024,364.26,1,3,2,UPI,0,1,1,0,1
ORD107553,U1329,15.39,5,17,4,UPI,0,0,0,0,0
ORD107554,U3486,723.14,4,23,5,CARD,0,0,0,0,1
ORD107555,U2155,902.2,6,17,3,WALLET,1,0,0,0,0
ORD107556,U5477,483.03,5,17,4,CARD,0,0,0,0,0
ORD107557,U3185,690.6,9,14,2,WALLET,0,0,0,0,0
ORD107558,U8086,369.81,5,17,5,CARD,0,0,0,0,0
ORD107559,U3317,481.63,8,14,6,COD,0,0,0,0,0
ORD107560,U4621,250.91,2,16,4,COD,0,0,0,0,0
ORD107561,U5491,784.81,3,4,5,CARD,0,0,1,0,1
ORD107562,U3511,315.81,3,10,4,COD,0,0,0,0,0
ORD107563,U8842,570.05,3,15,4,CARD,0,0,0,0,0
ORD107564,U9641,485.68,6,19,6,CARD,0,0,0,0,0
ORD107565,U8848,605.86,7,1,5,UPI,0,1,1,0,1
ORD107566,U6404,769.06,7,16,0,COD,0,0,0,0,0
ORD107567,U6393,359.45,7,0,6,COD,0,1,1,0,1
ORD107568,U2293,838.5,3,17,2,COD,1,0,0,0,0
ORD107569,U3465,343.84,1,16,5,UPI,0,0,0,0,0
ORD107570,U4175,1569.04,6,17,0,COD,0,0,0,1,0
ORD107571,U8849,698.52,3,18,1,WALLET,0,0,0,0,0
ORD107572,U9444,93.85,3,4,3,COD,0,1,1,0,1
ORD107573,U9210,884.76,3,12,5,CARD,0,0,0,0,0
ORD107574,U3759,401.02,9,23,0,COD,0,0,0,0,1
ORD107575,U6255,2082.2,4,22,5,UPI,0,0,0,1,1
ORD107576,U9414,634.38,5,5,5,COD,0,0,0,0,0
ORD107577,U1002,44.08,3,12,5,COD,0,0,0,0,0
ORD107578,U9130,251.23,1,17,6,UPI,0,0,0,0,0
ORD107579,U2259,364.15,4,3,4,WALLET,1,0,1,0,1
ORD107580,U9190,913.22,1,8,1,COD,0,0,0,0,0
ORD107581,U5323,653.46,7,22,2,COD,1,0,0,0,1
ORD107582,U6773,230.51,7,2,2,UPI,0,0,1,0,1
ORD107583,U3568,529.84,4,21,5,CARD,0,0,0,0,0
ORD107584,U2885,430.09,5,23,0,COD,0,1,1,0,1
ORD107585,U8060,67.37,7,23,6,COD,0,0,0,0,1
ORD107586,U8844,133.85,6,7,5,COD,0,0,0,0,0
ORD107587,U7111,208.61,4,12,4,COD,0,0,0,0,0
ORD107588,U3338,108.76,4,23,4,COD,0,0,0,0,1
ORD107589,U4758,81.34,2,21,5,COD,0,0,0,0,0
ORD107590,U5810,29.98,2,10,2,UPI,1,0,0,0,0
ORD107591,U7791,1032.19,4,9,4,UPI,0,0,0,1,0
ORD107592,U8171,170.5,5,10,3,COD,0,0,0,0,0
ORD107593,U3731,171.47,4,2,0,UPI,0,0,1,0,1
ORD107594,U1869,115.48,3,13,0,COD,1,0,0,0,0
ORD107595,U6166,322.56,2,13,4,COD,0,0,0,0,0
ORD107596,U1093,361.02,4,18,2,COD,0,1,1,0,0
ORD107597,U3987,116.77,5,3,6,COD,1,0,1,0,1
ORD107598,U9627,468.97,1,0,5,CARD,0,0,1,0,1
ORD107599,U5947,641.87,1,1,3,COD,0,1,1,0,1
ORD107600,U7651,234.07,6,5,3,CARD,0,0,0,0,0
ORD107601,U7979,440.28,5,12,5,UPI,0,0,0,0,0
ORD107602,U7794,348.88,4,13,6,UPI,0,0,0,0,0
ORD107603,U7524,108.8,1,0,3,UPI,0,0,1,0,1
ORD107604,U4144,654.69,7,7,1,COD,0,0,0,0,0
ORD107605,U4587,808.36,4,17,4,COD,1,1,1,0,0
ORD107606,U1076,523.19,3,13,3,COD,1,0,0,0,0
ORD107607,U9959,195.7,7,1,6,UPI,0,0,1,0,1
ORD107608,U7553,1307.23,2,23,4,UPI,1,0,0,1,1
ORD107609,U9297,303.81,1,11,2,UPI,0,0,0,0,0
ORD107610,U7694,154.54,4,23,2,COD,0,0,0,0,1
ORD107611,U3873,262.32,8,0,5,WALLET,0,0,1,0,1
ORD107612,U4346,588.95,6,20,2,COD,1,0,0,0,0
ORD107613,U8024,935.18,9,14,1,COD,0,0,0,0,0
ORD107614,U4148,220.48,1,10,2,WALLET,0,1,1,0,0
ORD107615,U1244,132.39,1,17,4,COD,0,0,0,0,0
ORD107616,U3625,492.41,5,16,0,WALLET,0,1,1,0,0
ORD107617,U4849,1270.52,6,2,0,COD,1,0,1,1,1
ORD107618,U8737,101.24,8,14,4,COD,0,0,0,0,0
ORD107619,U9333,812.32,3,12,0,COD,0,0,0,0,0
ORD107620,U1892,323.71,6,2,3,UPI,0,0,1,0,1
ORD107621,U6487,803.5,3,12,0,UPI,0,1,1,0,0
ORD107622,U8251,352.15,8,8,6,COD,0,0,0,0,0
ORD107623,U8310,236.87,4,9,1,COD,0,0,0,0,0
ORD107624,U3399,596.58,2,0,2,COD,0,0,1,0,1
ORD107625,U5640,1154.44,9,1,0,COD,0,0,1,1,1
ORD107626,U3960,193.02,8,13,0,WALLET,0,0,0,0,0
ORD107627,U8325,308.79,6,4,6,COD,0,0,1,0,1
ORD107628,U2469,130.29,3,21,5,CARD,0,0,0,0,0
ORD107629,U4374,101.31,2,9,1,COD,0,1,1,0,0
ORD107630,U9847,752.29,4,18,5,COD,0,0,0,0,0
ORD107631,U9234,111.99,4,7,1,UPI,1,1,1,0,0
ORD107632,U8923,788.29,1,12,0,CARD,0,0,0,0,0
ORD107633,U6122,280.37,9,8,3,CARD,0,0,0,0,0
ORD107634,U6387,2654.05,8,17,0,UPI,0,0,0,1,0
ORD107635,U8631,109.91,7,3,3,COD,0,0,1,0,1
ORD107636,U8226,48.79,6,7,5,COD,1,0,0,0,0
ORD107637,U6108,39.21,3,4,6,UPI,0,0,1,0,1
ORD107638,U3224,902.17,4,5,2,COD,1,0,0,0,0
ORD107639,U3110,287.93,2,19,4,CARD,0,0,0,0,0
ORD107640,U1957,1.56,7,4,2,UPI,1,0,1,0,1
ORD107641,U8146,1038.81,2,0,0,CARD,1,0,1,1,1
ORD107642,U1560,1047.46,1,18,0,UPI,1,0,0,1,0
ORD107643,U8413,821.02,6,3,3,CARD,0,0,1,0,1
ORD107644,U2312,142.72,4,0,1,COD,1,0,1,0,1
ORD107645,U2821,233.21,8,18,5,UPI,0,0,0,0,0
ORD107646,U6646,683.1,1,3,5,COD,0,0,1,0,1
ORD107647,U5945,336.04,9,13,5,UPI,0,1,1,0,0
ORD107648,U6374,83.52,6,13,3,UPI,0,0,0,0,0
ORD107649,U3651,139.06,2,8,1,CARD,0,0,0,0,0
ORD107650,U5701,1798.42,8,18,1,UPI,1,0,0,1,0
ORD107651,U3877,81.86,5,10,6,UPI,1,0,0,0,0
ORD107652,U6582,647.46,5,15,1,COD,0,0,0,0,0
ORD107653,U6390,325.06,5,18,1,WALLET,0,0,0,0,0
ORD107654,U5083,690.36,7,3,0,COD,0,0,1,0,1
ORD107655,U1745,541.04,7,8,4,CARD,0,0,0,0,0
ORD107656,U9749,289.17,7,16,5,UPI,0,0,0,0,0
ORD107657,U1941,218.41,2,14,4,CARD,1,0,0,0,0
ORD107658,U5023,701.94,8,7,2,UPI,1,0,0,0,0
ORD107659,U3296,195.15,1,12,2,UPI,0,0,0,0,0
ORD107660,U1939,775.05,2,0,2,COD,1,0,1,0,1
ORD107661,U2610,569.47,7,1,3,UPI,0,1,1,0,1
ORD107662,U7300,430.98,4,9,2,COD,0,0,0,0,0
ORD107663,U2725,230.07,9,20,5,UPI,0,0,0,0,0
ORD107664,U9853,114.76,9,12,6,COD,0,0,0,0,0
ORD107665,U8187,619.66,3,10,2,UPI,0,0,0,0,0
ORD107666,U1032,47.9,3,13,2,COD,0,1,1,0,0
ORD107667,U6985,1762.4,9,15,6,COD,0,0,0,1,0
ORD107668,U4414,1925.65,8,5,0,CARD,0,0,0,1,0
ORD107669,U2156,69.76,1,1,2,CARD,1,0,1,0,1
ORD107670,U4126,54.87,6,4,6,UPI,1,0,1,0,1
ORD107671,U9252,266.12,7,18,4,WALLET,0,1,1,0,0
ORD107672,U2543,1657.74,8,6,0,COD,0,0,0,1,0
ORD107673,U1271,255.67,2,16,1,COD,0,0,0,0,0
ORD107674,U6295,226.12,1,4,3,COD,0,0,1,0,1
ORD107675,U5076,608.0,4,11,0,COD,1,0,0,0,0
ORD107676,U6902,98.45,1,18,0,COD,0,0,0,0,0
ORD107677,U3709,225.75,2,17,4,UPI,0,1,1,0,0
ORD107678,U6221,172.17,3,11,6,COD,0,1,1,0,0
ORD107679,U9529,460.07,4,2,5,COD,0,0,1,0,1
ORD107680,U7722,88.82,6,3,5,UPI,0,0,1,0,1
ORD107681,U9201,397.81,8,14,2,COD,0,1,1,0,0
ORD107682,U5144,974.37,9,14,1,COD,0,0,0,0,0
ORD107683,U6606,360.95,4,10,6,COD,1,0,0,0,0
ORD107684,U7766,575.21,1,1,4,WALLET,1,0,1,0,1
ORD107685,U1730,39.11,5,17,6,COD,0,0,0,0,0
ORD107686,U5890,298.02,5,2,6,CARD,0,1,1,0,1
ORD107687,U2648,49.85,9,17,4,UPI,0,0,0,0,0
ORD107688,U5228,457.47,6,13,0,COD,1,0,0,0,0
ORD107689,U3130,164.98,5,5,1,COD,0,0,0,0,0
ORD107690,U5366,169.32,5,1,6,UPI,0,0,1,0,1
ORD107691,U2506,39.94,8,0,4,WALLET,1,0,1,0,1
ORD107692,U3158,185.7,1,7,5,COD,0,0,0,0,0
ORD107693,U3916,353.3,5,9,3,COD,0,0,0,0,0
ORD107694,U4229,439.33,1,19,6,COD,0,0,0,0,0
ORD107695,U7265,34.5,7,17,3,COD,0,0,0,0,0
ORD107696,U5136,527.0,7,19,4,CARD,0,1,1,0,0
ORD107697,U3689,335.57,8,10,0,UPI,0,0,0,0,0
ORD107698,U8190,384.91,7,17,6,COD,0,0,0,0,0
ORD107699,U3810,894.27,9,15,3,WALLET,0,0,0,0,0
ORD107700,U7152,209.45,8,4,0,COD,1,0,1,0,1
ORD107701,U1012,95.61,8,6,2,UPI,0,0,0,0,0
ORD107702,U6938,401.27,3,21,2,UPI,0,0,0,0,0
ORD107703,U8999,1450.41,4,1,6,COD,0,0,1,1,1
ORD107704,U8219,364.77,4,10,0,COD,0,0,0,0,0
ORD107705,U6328,891.63,1,12,4,COD,0,0,0,0,0
ORD107706,U4621,707.41,6,19,2,WALLET,0,0,0,0,0
ORD107707,U4683,365.25,2,23,5,CARD,1,1,1,0,1
ORD107708,U8872,521.43,9,15,6,COD,0,0,0,0,0
ORD107709,U6310,261.01,1,13,6,UPI,0,0,0,0,0
ORD107710,U1652,378.18,1,6,2,UPI,0,0,0,0,0
ORD107711,U6799,353.91,6,6,5,COD,0,0,0,0,0
ORD107712,U9812,617.41,1,11,3,UPI,0,0,0,0,0
ORD107713,U4790,263.8,3,11,4,UPI,1,0,0,0,0
ORD107714,U2645,52.55,2,19,0,COD,0,0,0,0,0
ORD107715,U5512,777.26,9,0,2,CARD,0,0,1,0,1
ORD107716,U5759,577.36,5,22,6,UPI,0,0,0,0,1
ORD107717,U6874,1499.1,6,5,4,COD,1,0,1,1,0
ORD107718,U4688,279.93,2,7,2,CARD,1,0,0,0,0
ORD107719,U8689,40.72,8,12,3,COD,0,0,0,0,0
ORD107720,U2379,64.84,6,4,4,CARD,0,0,1,0,1
ORD107721,U5243,742.11,8,23,1,COD,1,0,0,0,1
ORD107722,U7507,35.08,8,9,6,UPI,1,0,0,0,0
ORD107723,U8819,1192.04,1,13,3,CARD,0,0,0,1,0
ORD107724,U9593,165.4,7,23,0,COD,0,0,0,0,1
ORD107725,U3653,1145.72,2,8,4,COD,0,0,0,1,0
ORD107726,U6611,742.52,8,16,5,UPI,0,0,0,0,0
ORD107727,U7127,1024.75,2,2,2,UPI,1,0,1,1,1
ORD107728,U4923,120.42,4,11,5,COD,1,0,0,0,0
ORD107729,U9459,452.79,2,11,4,WALLET,1,0,0,0,0
ORD107730,U6912,49.13,7,10,0,UPI,0,0,0,0,0
ORD107731,U6130,113.0,5,21,5,COD,0,0,0,0,0
ORD107732,U6439,185.46,9,3,5,UPI,0,1,1,0,1
ORD107733,U8880,675.1,5,7,5,UPI,1,0,0,0,0
ORD107734,U7449,12.51,8,9,6,CARD,0,0,0,0,0
ORD107735,U2725,1167.13,2,13,4,COD,1,0,1,1,0
ORD107736,U8522,36.72,3,0,2,COD,0,1,1,0,1
ORD107737,U5784,236.2,6,11,6,COD,0,1,1,0,0
ORD107738,U2232,42.28,7,4,5,WALLET,1,1,1,0,1
ORD107739,U9808,732.6,8,13,3,COD,1,1,1,0,0
ORD107740,U9338,76.18,3,3,3,COD,1,0,1,0,1
ORD107741,U8446,1080.36,7,16,2,UPI,0,0,0,1,0
ORD107742,U5616,377.75,8,21,6,COD,1,0,0,0,0
ORD107743,U5725,1482.82,6,12,1,COD,0,0,0,1,0
ORD107744,U4677,171.5,4,2,1,UPI,0,0,1,0,1
ORD107745,U7287,302.86,6,10,3,COD,1,0,0,0,0
ORD107746,U9480,592.49,9,10,5,UPI,0,1,1,0,0
ORD107747,U2409,891.64,3,4,0,COD,0,1,1,0,1
ORD107748,U9205,273.53,2,5,4,UPI,0,0,0,0,0
ORD107749,U1256,1114.82,5,3,6,COD,0,0,1,1,1
ORD107750,U2721,62.77,7,9,2,UPI,1,1,1,0,0
ORD107751,U2423,616.67,3,9,0,COD,1,0,0,0,0
ORD107752,U5953,214.01,5,11,6,COD,0,0,0,0,0
ORD107753,U3990,53.42,4,21,5,COD,0,0,0,0,0
ORD107754,U2195,244.42,7,22,4,UPI,1,0,0,0,1
ORD107755,U5559,1061.03,2,17,6,COD,0,0,0,1,0
ORD107756,U5365,1969.54,7,14,3,UPI,0,1,1,1,0
ORD107757,U2244,249.45,2,22,6,UPI,0,0,0,0,1
ORD107758,U7766,1087.61,3,22,2,UPI,0,0,0,1,1
ORD107759,U6302,356.32,5,17,0,COD,0,0,0,0,0
ORD107760,U2306,631.18,7,2,4,UPI,0,0,1,0,1
ORD107761,U3402,23.22,6,2,3,WALLET,0,0,1,0,1
ORD107762,U1496,407.44,7,0,3,COD,0,0,1,0,1
ORD107763,U4399,36.37,6,16,4,COD,0,0,0,0,0
ORD107764,U1909,156.41,1,9,1,COD,1,1,1,0,0
ORD107765,U1372,418.29,5,5,6,UPI,0,0,0,0,0
ORD107766,U7236,822.96,1,10,6,COD,0,0,0,0,0
ORD107767,U2344,411.51,7,13,1,CARD,0,0,0,0,0
ORD107768,U9515,1375.93,4,16,4,UPI,0,0,0,1,0
ORD107769,U3431,831.24,5,6,4,COD,1,0,0,0,0
ORD107770,U5670,84.94,1,21,4,WALLET,0,1,1,0,0
ORD107771,U3784,246.3,8,3,3,COD,0,0,1,0,1
ORD107772,U2695,552.04,4,10,5,COD,0,0,0,0,0
ORD107773,U2907,1393.6,3,18,6,COD,0,0,0,1,0
ORD107774,U5814,2199.72,1,8,5,COD,0,1,1,1,0
ORD107775,U1780,720.24,4,20,6,CARD,0,0,0,0,0
ORD107776,U2019,426.39,3,7,2,COD,0,1,1,0,0
ORD107777,U2403,706.54,8,19,3,UPI,0,1,1,0,0
ORD107778,U2426,159.58,9,3,6,CARD,1,0,1,0,1
ORD107779,U9855,166.76,5,15,3,COD,0,0,0,0,0
ORD107780,U6868,531.16,9,5,1,UPI,0,0,0,0,0
ORD107781,U1010,1027.22,1,5,4,UPI,1,0,0,1,0
ORD107782,U7330,1750.11,7,18,3,CARD,0,0,0,1,0
ORD107783,U3825,208.77,7,1,3,COD,0,0,1,0,1
ORD107784,U8464,796.18,6,10,4,COD,0,1,1,0,0
ORD107785,U4003,953.69,4,17,5,CARD,0,0,0,0,0
ORD107786,U8195,487.98,9,8,2,COD,0,0,0,0,0
ORD107787,U7720,213.54,3,15,1,COD,1,0,0,0,0
ORD107788,U4088,482.59,1,10,0,UPI,0,1,1,0,0
ORD107789,U2789,439.07,2,13,5,COD,0,0,0,0,0
ORD107790,U4036,466.37,3,7,3,UPI,0,0,0,0,0
ORD107791,U8377,482.82,2,12,2,CARD,0,0,0,0,0
ORD107792,U8598,938.85,6,9,0,UPI,1,0,0,0,0
ORD107793,U5838,93.21,7,22,6,UPI,0,0,0,0,1
ORD107794,U6872,228.87,5,11,5,COD,0,0,0,0,0
ORD107795,U4653,440.95,5,20,6,CARD,0,0,0,0,0
ORD107796,U5299,166.57,7,2,5,UPI,0,1,1,0,1
ORD107797,U1973,1911.85,6,1,4,COD,1,1,1,1,1
ORD107798,U8083,152.69,8,10,0,COD,0,0,0,0,0
ORD107799,U6494,317.09,9,23,4,CARD,0,0,0,0,1
ORD107800,U4406,1049.27,2,17,6,COD,1,0,1,1,0
ORD107801,U6150,41.73,2,23,5,UPI,1,0,0,0,1
ORD107802,U4129,859.31,1,20,5,COD,1,1,1,0,0
ORD107803,U1104,423.16,7,3,5,COD,1,0,1,0,1
ORD107804,U8433,16.16,4,7,2,COD,0,1,1,0,0
ORD107805,U8689,1166.07,9,10,5,CARD,1,0,0,1,0
ORD107806,U4567,19.99,6,14,0,UPI,1,0,0,0,0
ORD107807,U5348,362.03,7,22,1,UPI,0,0,0,0,1
ORD107808,U5390,25.14,7,23,2,COD,0,1,1,0,1
ORD107809,U7811,36.93,8,20,0,COD,0,0,0,0,0
ORD107810,U2181,1091.09,4,1,3,COD,0,0,1,1,1
ORD107811,U5644,725.84,3,22,0,COD,0,0,0,0,1
ORD107812,U6873,109.66,3,18,6,UPI,0,0,0,0,0
ORD107813,U5394,484.41,8,14,0,UPI,1,0,0,0,0
ORD107814,U4534,791.59,3,12,1,COD,0,0,0,0,0
ORD107815,U6844,1101.78,8,1,2,WALLET,1,0,1,1,1
ORD107816,U6939,315.84,2,2,3,COD,1,0,1,0,1
ORD107817,U7475,1138.95,5,13,5,CARD,0,0,0,1,0
ORD107818,U2774,354.49,5,19,2,COD,0,0,0,0,0
ORD107819,U9283,582.74,7,12,2,COD,0,0,0,0,0
ORD107820,U1446,1932.32,5,22,3,UPI,1,0,0,1,1
ORD107821,U1108,134.56,9,15,6,COD,1,0,0,0,0
ORD107822,U4239,92.27,3,11,3,COD,1,0,0,0,0
ORD107823,U6931,209.29,9,0,1,COD,1,0,1,0,1
ORD107824,U5053,89.8,1,5,6,COD,0,0,0,0,0
ORD107825,U5537,167.15,3,12,4,UPI,0,0,0,0,0
ORD107826,U7361,679.31,4,21,1,UPI,0,0,0,0,0
ORD107827,U2245,324.59,6,23,6,COD,0,0,0,0,1
ORD107828,U3720,235.03,8,1,6,COD,0,1,1,0,1
ORD107829,U9469,230.01,7,17,5,CARD,1,1,1,0,0
ORD107830,U8741,108.16,8,16,3,COD,0,0,0,0,0
ORD107831,U6105,296.57,6,18,0,UPI,0,0,0,0,0
ORD107832,U3922,489.93,6,22,0,WALLET,1,1,1,0,1
ORD107833,U3513,74.92,6,14,2,COD,0,0,0,0,0
ORD107834,U3801,1802.51,3,7,2,COD,0,0,0,1,0
ORD107835,U7981,292.85,4,22,4,WALLET,1,0,0,0,1
ORD107836,U9221,1477.88,6,8,6,COD,0,0,0,1,0
ORD107837,U7502,72.32,7,7,4,COD,0,0,0,0,0
ORD107838,U7038,728.82,3,7,4,UPI,1,0,0,0,0
ORD107839,U7229,480.69,4,10,4,COD,0,0,0,0,0
ORD107840,U1364,857.58,6,17,0,WALLET,1,0,0,0,0
ORD107841,U2800,458.99,1,16,6,COD,1,1,1,0,0
ORD107842,U6958,1646.22,7,21,3,UPI,0,1,1,1,0
ORD107843,U8436,493.0,1,22,5,UPI,0,0,0,0,1
ORD107844,U5793,767.64,9,5,5,UPI,1,1,1,0,0
ORD107845,U9160,1050.16,9,22,4,UPI,1,0,0,1,1
ORD107846,U1179,626.9,9,23,6,WALLET,1,0,0,0,1
ORD107847,U4873,371.42,4,1,1,CARD,0,0,1,0,1
ORD107848,U4960,159.29,2,0,5,COD,0,0,1,0,1
ORD107849,U2186,963.76,7,9,4,UPI,0,0,0,0,0
ORD107850,U1773,327.52,4,7,0,COD,0,0,0,0,0
ORD107851,U5460,484.72,5,15,2,UPI,1,0,0,0,0
ORD107852,U1352,41.27,1,23,1,COD,0,0,0,0,1
ORD107853,U7943,343.93,6,13,4,UPI,0,1,1,0,0
ORD107854,U6202,598.93,7,23,0,COD,0,0,0,0,1
ORD107855,U6344,438.62,3,15,2,UPI,0,0,0,0,0
ORD107856,U5507,297.61,2,13,4,COD,0,0,0,0,0
ORD107857,U5830,126.43,7,6,0,WALLET,0,0,0,0,0
ORD107858,U1117,185.29,1,17,0,UPI,0,0,0,0,0
ORD107859,U1481,603.03,2,19,3,CARD,1,0,0,0,0
ORD107860,U5287,126.92,3,8,0,UPI,0,0,0,0,0
ORD107861,U7802,486.07,4,23,4,WALLET,1,0,0,0,1
ORD107862,U9298,445.48,5,3,6,UPI,0,0,1,0,1
ORD107863,U5477,1760.29,4,23,0,UPI,0,0,0,1,1
ORD107864,U7533,31.35,3,15,1,COD,0,0,0,0,0
ORD107865,U1243,57.21,1,21,0,UPI,1,0,0,0,0
ORD107866,U8012,352.69,7,10,0,COD,1,1,1,0,0
ORD107867,U1865,374.45,6,8,5,COD,0,0,0,0,0
ORD107868,U6329,20.37,2,16,1,UPI,0,1,1,0,0
ORD107869,U1603,873.93,2,21,4,COD,0,0,0,0,0
ORD107870,U6756,341.32,3,10,2,COD,1,0,0,0,0
ORD107871,U5018,212.82,8,19,3,COD,1,0,0,0,0
ORD107872,U6192,191.99,8,2,5,COD,0,0,1,0,1
ORD107873,U3015,988.11,8,20,2,COD,0,1,1,0,0
ORD107874,U4380,109.53,7,10,4,COD,0,1,1,0,0
ORD107875,U4770,87.43,2,7,4,COD,1,0,0,0,0
ORD107876,U6829,119.88,1,9,5,UPI,0,0,0,0,0
ORD107877,U2613,490.44,6,5,1,COD,0,1,1,0,0
ORD107878,U2879,832.82,8,16,2,WALLET,0,0,0,0,0
ORD107879,U6372,200.97,1,5,0,WALLET,0,0,0,0,0
ORD107880,U5108,95.25,3,6,1,COD,1,1,1,0,0
ORD107881,U9978,117.35,1,12,1,COD,0,1,1,0,0
ORD107882,U1148,482.72,9,5,3,COD,0,0,0,0,0
ORD107883,U2754,141.2,7,2,1,WALLET,1,0,1,0,1
ORD107884,U8378,1048.93,8,12,2,UPI,0,0,0,1,0
ORD107885,U7681,54.85,9,9,4,UPI,0,1,1,0,0
ORD107886,U4756,16.45,3,3,5,CARD,1,0,1,0,1
ORD107887,U6392,46.27,2,4,3,WALLET,0,0,1,0,1
